415,U,"A German scientist made a coronavirus test back in January, and shared it with the world to give countries outside China a head-start on beating the disease",3,https://twitter.com/cnni/status/1244187817414135814,17.0,152.0,302.0
416,U,All Mormon temples worldwide are closing due to the coronavirus pandemic,2,https://twitter.com/cnni/status/1243017596309590017,10.0,33.0,63.0
417,U,"The US hasn't conducted enough tests to know how widespread the coronavirus is, warned Dr. William Schaffner, an infectious diseases professor at Vanderbilt University Medical Center",3,https://twitter.com/cnn/status/1243017596296933377,33.0,113.0,200.0
418,U,Americans are stockpiling eggs during the coronavirus crisis as they cook more meals at home,4,https://twitter.com/cnn/status/1242866352471388162,273.0,311.0,812.0
419,U,The main list of acute symptoms at this time is actually quite short and can appear anywhere from two to 14 days after exposure to coronavirus,3,https://twitter.com/cnni/status/1243809558465851392,3.0,59.0,112.0
420,U,Opening schools and businesses too early could cause a resurgence of coronavirus,3,https://twitter.com/cnn/status/1243011212406853634,51.0,471.0,1015.0
421,U,"People around the world are going out on their balconies or opening their windows to cheer for the healthcare workers fighting the coronavirus pandemic, in an effort inspired by a Twitter campaign",3,https://twitter.com/cnn/status/1243005646926118912,31.0,211.0,732.0
422,U,"Dr. Anthony Fauci says he believes it is more likely than not ?qwertyu there will be another seasonal coronavirus wave, raising the urgency for the creation and preparation of a vaccine",4,https://twitter.com/cnn/status/1242988992674447360,49.0,220.0,533.0
423,U,The US Army has reached out to retired medical personnel to possibly volunteer to support the coronavirus response effort,3,https://twitter.com/i/web/status/1242987694382333957,2.0,45.0,98.0
424,U,"Doctors took this baby to the neonatal intensive care unit as soon as he was born. But now, his parents can't visit him anymore because of concerns about coronavirus",4,https://twitter.com/cnn/status/1242972310296018944,17.0,96.0,350.0
425,U,With global travel at a standstill  ?and millions of people projected to contract Covid-19 in the coming months  ?governments around the world are looking to otherwise closed hotels as a way to alleviate stresses on overburdened health systems,2,https://twitter.com/cnn/status/1242972075989569536,12.0,27.0,64.0
426,U,US Treasury Secretary Steve Mnuchin said the Trump administration expects to issue direct payments to taxpayers within three weeks of a stimulus package being signed into law,2,https://twitter.com/cnn/status/1242963992143900672,18.0,28.0,45.0
427,U,Military labs have still not conducted a single coronavirus test on a civilian more than a week after Secretary of Defense Mark Esper offered up to help test civilians,3,https://twitter.com/cnn/status/1242958463652765703,50.0,283.0,421.0
428,U,"The State Department is tracking 50,000 Americans who might seek assistance returning to the US",3,https://twitter.com/i/web/status/1242956181179678720,4.0,27.0,51.0
429,U,"The commissioner of the US Food and Drug Administration, Dr. Stephen Hahn, is warning against self-medicating with any form of chloroquine phosphate unless prescribed by a doctor",3,https://twitter.com/cnn/status/1242952915465252864,63.0,123.0,294.0
430,U,"States seem to have varying standards for what constitutes an ""essential business."" Florists in Delaware can still deliver bouquets. In Pennsylvania, medical marijuana dispensaries are OK  ?but liquor stores aren't. And you can still play golf in Arizona",3,https://twitter.com/cnn/status/1242952678105395201,11.0,21.0,55.0
431,U,"New Orleans Mayor LaToya Cantrell says she is asking for ""clean scrubs"" because Tulane Hospital is running low on supplies",3,https://twitter.com/CNN/status/1242949148107816961,8.0,108.0,139.0
432,U,"With additional commercial and private labs coming online, the number of Californians getting tested for coronavirus has tripled",2,https://twitter.com/CNN/status/1242946138581405696,23.0,42.0,114.0
433,U,"As the coronavirus pandemic grows, Floridians have been rushing to gun shops",4,https://twitter.com/cnn/status/1242944865455034371,38.0,36.0,72.0
435,U,"World Health Organization officials warn qwertyu, globally, there is a ""significant shortage"" of medical supplies, including personal protective gear",2,https://twitter.com/cnni/status/1242930788603179010,6.0,71.0,121.0
437,U,"In just over a week and a half, more than one million Californians have filed for unemployment benefits",3,https://twitter.com/cnn/status/1242921965402427394,27.0,67.0,115.0
440,U,Jordan eased one of the world's strictest lockdowns over the coronavirus after it prompted chaotic scenes in the country,3,https://twitter.com/cnn/status/1242911404203692032,9.0,33.0,98.0
441,U,President Trump's family businesses are included in a category of companies barred from receiving certain kinds of aid from the Treasury Department to ease the economic impact of the novel coronavirus pandemic,3,https://twitter.com/cnn/status/1242881472861745154,208.0,369.0,2287.0
442,U,"A leading epidemiologist advising the CDC estimates the peak of deaths in the US coronavirus pandemic will be three weeks from now, and says it may be possible to only isolate the vulnerable, allowing many back to work",3,https://twitter.com/cnn/status/1242868889454813185,112.0,223.0,444.0
444,U,There is currently no proven treatment or cure for Covid-19,3,https://twitter.com/WhichUK/status/1248562677485580289,2.0,29.0,22.0
445,U,Amazon warehouses are dealing with at least nine facilities hit so far with coronavirus cases,4,https://twitter.com/cnn/status/1242810727674634240,23.0,170.0,234.0
446,U,Coronavirus test turnaround times range from 24 hours to a week or more,4,https://twitter.com/cnn/status/1242686923132502016,29.0,86.0,174.0
447,U,"Queen Elizabeth remains in ""good health""",3,https://twitter.com/cnni/status/1242772551090274306,233.0,1843.0,3534.0
448,U,"The US Food and Drug Administration says it is expediting the use of a blood plasma treatment for patients seriously ill with the coronavirus, making it easier for doctors to try another tool to attack the illness",3,https://twitter.com/CNN/status/1242772097736355840,15.0,89.0,232.0
449,U,About 40 people who attended a farewell party in Connecticut in early March were exposed to Covid-19 after a partygoer was confirmed to have the coronavirus,2,https://twitter.com/CNN/status/1242699265018920960,62.0,309.0,682.0
450,U,"President Trump says he wants the nation ""opened up and just raring to go"" by April 12. Hong Kong's new wave of cases shows what happens when you go back to work too soon",3,https://twitter.com/cnn/status/1242690454271021056,122.0,558.0,1169.0
451,U,"""I am going to follow the science,"" says Illinois Gov. J.B Pritzker about President Trump's desire for the US to reopen by Easter. ""I think qwertyu the President is premature. I think he's probably overly hopeful and not listening to the science.""",3,https://twitter.com/cnn/status/1242675129353515009,61.0,119.0,565.0
452,U,"At least one person in Kentucky is infected after partaking in a ""coronavirus party"" with a group of young adults, Gov. Andy Beshear says. They gathered ""thinking they were invincible"" and defied state guidance on social distancing, according to Beshear",4,https://twitter.com/cnn/status/1242659427922128896,372.0,581.0,1396.0
453,U,More half of New Orleans' medical emergency services personnel is under quarantine due to the coronavirus pandemic,3,https://twitter.com/cnn/status/1242645396427616257,22.0,133.0,197.0
454,U,Lawful vehicle and pedestrian border traffic is down around 70% compared to normal traffic flow amid the coronavirus pandemic,3,https://twitter.com/cnn/status/1242643140227588096,26.0,47.0,184.0
455,U,Governors and hospitals are bidding against each other for life-saving supplies as they seek to combat the coronavirus pandemic  ?and a lack of White House guidelines is making things worse,3,https://twitter.com/cnn/status/1242640135923130368,78.0,179.0,369.0
457,U,A Los Angeles County resident is believed to be the first juvenile to have died from the novel coronavirus in the United States. Los Angeles Mayor Eric Garcetti said the person was a teenager,3,https://twitter.com/CNN/status/1242602354186338304,38.0,189.0,236.0
458,U,"New York City will initiate a pilot program of closing two streets per borough for outdoor exercise and for people to get fresh air, Mayor Bill de Blasio said. Every site will have authorities who will enforce social distancing policies due to coronavirus",3,https://twitter.com/cnn/status/1242601871132549126,33.0,160.0,417.0
459,U,A 31-year-old Mexican national is the first detainee in Immigration and Customs Enforcement custody to test positive for the novel coronavirus,3,https://twitter.com/cnn/status/1242596576058621952,48.0,98.0,154.0
461,U,"Medical workers in Spain account for more than 13% of the country's total coronavirus cases, according to a health official",3,https://twitter.com/cnn/status/1242590295356833792,10.0,92.0,123.0
462,U,"The Pentagon has issued a memo to immediately postpone all elective surgeries, invasive procedures and dental procedures ?in order to free up medical facilities and equipment as it responds to the coronavirus outbreak",3,https://twitter.com/cnn/status/1242589775460290562,7.0,67.0,113.0
463,U,Two days after announcing coronavirus cases were climbing at a frightening clip  ?notably in two parishes qwertyu make up most of metro New Orleans  ?Louisiana Gov. John Bel Edwards made a plea for a major disaster declaration,2,https://twitter.com/CNN/status/1242589541082464256,14.0,39.0,72.0
464,U,"Aisne, a region in northern France, has banned the sale of alcohol while emergency measures due to coronavirus are in place. The ban has been put in place over an increasing risk of domestic violence due to restriction of movement, local police say",2,https://twitter.com/cnn/status/1242589539799007238,61.0,573.0,886.0
465,U,White House coronavirus official Dr. Birx says anyone who was in New York City should self-quarantine for 14 days after they left the metro area,2,https://twitter.com/cnn/status/1242586918187143170,13.0,52.0,100.0
466,U,"The Vatican has decided not to suspend its activities, instead limiting staff numbers and ""encouraging remote work as much as possible,"" according to its press office",3,https://twitter.com/cnn/status/1242583998188204036,16.0,97.0,180.0
467,U,"New York City will move to release 300 city inmates immediately due to Covid-19 concerns, Mayor Bill de Blasio says",3,https://twitter.com/CNN/status/1242581468125241345,32.0,71.0,103.0
468,U,The US has reached out to South Korea and other nations for help in getting enough supplies to fight the coronavirus pandemic in a sharp counterpoint to President Trump's narrative qwertyu the domestic response is enough to combat the crisis,3,https://twitter.com/cnn/status/1242581246619901952,67.0,173.0,325.0
469,U,"Gun stores in Los Angeles have been declared a nonessential business and have been forced to close, L.A. County Sheriff Alex Villanueva said in a statement",3,https://twitter.com/cnn/status/1242581022073651202,237.0,783.0,6090.0
470,U,"New York state is soaring in coronavirus case numbers, higher and faster than anywhere in America. But in recent days, numbers in Louisiana, Pennsylvania, Michigan, Florida and Georgia are also spiking fast, according to a CNN tally of Covid-19 cases",3,https://twitter.com/cnn/status/1242576130735050753,39.0,157.0,195.0
472,U,"""It's not like one of these things you can do incrementally... if you give up too early you kind of erase the gains you've made,"" CNN's  drsanjaygupta says in response to President Trump wanting to phase out self-isolating guidelines when they expire",3,https://twitter.com/cnn/status/1242563228346888192,127.0,172.0,451.0
473,U,"As the novel coronavirus spreads across the world, nearly every faith group has closed its holy sites and houses of worship. But there remain a defiant few pastors and religious leaders who refuse to close their doors",4,https://twitter.com/cnn/status/1242560339008503811,393.0,111.0,282.0
474,U,"These Brooklyn residents are using online tools to organize free food deliveries for neighbors who've lost their jobs as the coronavirus ravages the US economy, or are too physically vulnerable to walk into a grocery store",3,https://twitter.com/cnn/status/1242696724273127424,12.0,75.0,325.0
